account_id,label_kor,DB손해보험_연결_전기말,DB손해보험_연결_당기말,DB손해보험_별도_전기말,DB손해보험_별도_당기말,DB손해보험_연결_전기_누적,DB손해보험_별도_2025-03-31_누적,DB손해보험_연결_2025-03-31_누적,DB손해보험_별도_전기_누적,DB손해보험_연결_2025-12-31_단일,DB손해보험_별도_2025-12-31_단일,DB손해보험_별도_2025-03-31,DB손해보험_별도_2024-12-31,DB손해보험_연결_2025-03-31,DB손해보험_별도_당기_단일,DB손해보험_별도_2025-03-31_단일,DB손해보험_연결_당기_단일,DB손해보험_연결_2025-03-31_단일,DB손해보험_연결_2024-12-31,KB생명_연결_당기_단일,KB생명_연결_2025-03-31_누적,KB생명_연결_2025-03-31_단일,KB생명_연결_전기_누적,KB생명_별도_전기_누적,KB생명_별도_당기_단일,KB생명_별도_2025-03-31_누적,KB생명_별도_2025-03-31_단일,KB생명_연결_전기말,KB생명_연결_당기말,KB생명_별도_전기말,KB생명_별도_당기말,KB생명_연결_2025-03-31,KB생명_별도_2025-03-31,KB손해보험_연결_2025-03-31_누적,KB손해보험_별도_당기_단일,KB손해보험_연결_전기_누적,KB손해보험_연결_당기_단일,KB손해보험_별도_2025-03-31_누적,KB손해보험_별도_전기_누적,KB손해보험_별도_2025-03-31_단일,KB손해보험_연결_2025-03-31_단일,KB손해보험_별도_당기말,KB손해보험_연결_당기말,KB손해보험_연결_2025-03-31,KB손해보험_별도_2025-03-31,KB손해보험_연결_전기말,KB손해보험_별도_전기말,교보생명_연결_전기_누적,교보생명_별도_2025-03-31_누적,교보생명_연결_2025-03-31_누적,교보생명_별도_전기_누적,교보생명_연결_2025-03-31_단일,교보생명_연결_당기_단일,교보생명_별도_당기_단일,교보생명_별도_2025-03-31_단일,교보생명_연결_전기말,교보생명_별도_전기말,교보생명_별도_당기말,교보생명_연결_당기말,교보생명_연결_2025-03-31,교보생명_별도_2025-03-31,동양생명_별도_당기말,동양생명_별도_전기말,동양생명_연결_당기말,동양생명_연결_전기말,동양생명_별도_2025-03-31_단일,동양생명_별도_2025-03-31_누적,동양생명_별도_당기_단일,동양생명_별도_전기_누적,동양생명_연결_당기_단일,동양생명_연결_전기_누적,동양생명_연결_2025-03-31_단일,동양생명_연결_2025-03-31_누적,동양생명_별도_2025-03-31,동양생명_연결_2025-03-31,메리츠화재_연결_2025-03-31_누적,메리츠화재_연결_전기_누적,메리츠화재_별도_전기_누적,메리츠화재_별도_2025-03-31_누적,메리츠화재_연결_2025-03-31_단일,메리츠화재_연결_당기_단일,메리츠화재_별도_당기_단일,메리츠화재_별도_2025-03-31_단일,메리츠화재_별도_당기말,메리츠화재_별도_2025-03-31,메리츠화재_연결_당기말,메리츠화재_연결_2025-03-31,메리츠화재_별도_전기말,메리츠화재_연결_전기말,미래에셋생명_별도_당기말,미래에셋생명_별도_2025-03-31,미래에셋생명_연결_당기말,미래에셋생명_연결_2025-03-31,미래에셋생명_별도_전기_누적,미래에셋생명_별도_2025-03-31_누적,미래에셋생명_연결_전기_누적,미래에셋생명_연결_2025-03-31_누적,미래에셋생명_연결_전기말,미래에셋생명_별도_전기말,미래에셋생명_별도_2025-03-31_단일,미래에셋생명_별도_당기_단일,미래에셋생명_연결_당기_단일,미래에셋생명_연결_2025-03-31_단일,삼성생명_연결_전기_누적,삼성생명_별도_전기_누적,삼성생명_별도_2025-03-31_누적,삼성생명_연결_전기말,삼성생명_연결_당기말,삼성생명_별도_전기말,삼성생명_별도_당기말,삼성생명_연결_2025-03-31,삼성생명_별도_2025-03-31,삼성생명_연결_2025-03-31_누적,삼성생명_별도_2024-12-31,삼성생명_연결_2024-12-31,삼성생명_별도_당기_단일,삼성생명_별도_2025-03-31_단일,삼성생명_연결_당기_단일,삼성생명_연결_2025-03-31_단일,삼성생명_연결_2025-12-31_단일,삼성화재_별도_전기말,삼성화재_연결_당기말,삼성화재_연결_전기말,삼성화재_별도_당기말,삼성화재_연결_2025-03-31_누적,삼성화재_연결_전기_누적,삼성화재_별도_2025-03-31_누적,삼성화재_별도_전기_누적,삼성화재_연결_2024-12-31,삼성화재_별도_2025-03-31,삼성화재_별도_2024-12-31,삼성화재_연결_2025-03-31,삼성화재_연결_2025-03-31_단일,삼성화재_별도_당기_단일,삼성화재_별도_2025-03-31_단일,삼성화재_연결_당기_단일,신한라이프생명_별도_전기말,신한라이프생명_별도_당기말,신한라이프생명_연결_당기말,신한라이프생명_연결_전기말,신한라이프생명_연결_전기_누적,신한라이프생명_별도_2025-03-31_누적,신한라이프생명_별도_전기_누적,신한라이프생명_연결_2025-03-31_누적,신한라이프생명_별도_당기_단일,신한라이프생명_별도_2025-03-31_단일,신한라이프생명_연결_2025-03-31_단일,신한라이프생명_연결_당기_단일,신한라이프생명_별도_2025-03-31,신한라이프생명_연결_2025-03-31,한화생명_연결_전기_누적,한화생명_연결_2025-03-31_누적,한화생명_별도_2025-03-31_누적,한화생명_별도_전기_누적,한화생명_연결_당기말,한화생명_별도_전기말,한화생명_별도_당기말,한화생명_연결_전기말,한화생명_별도_2025-12-31_단일,한화생명_별도_2025-03-31_단일,한화생명_별도_당기_단일,한화생명_연결_2025-03-31_단일,한화생명_연결_당기_단일,한화생명_별도_2025-03-31,한화생명_연결_2025-03-31,한화생명_연결_2025-12-31_단일,한화생명_연결_2024-12-31,한화생명_별도_2024-12-31,현대해상_연결_전기_누적,현대해상_연결_2025-03-31_누적,현대해상_별도_전기_누적,현대해상_별도_2025-03-31_누적,현대해상_연결_당기_단일,현대해상_연결_2025-03-31_단일,현대해상_별도_2025-03-31_단일,현대해상_별도_당기_단일,현대해상_연결_당기말,현대해상_별도_2025-03-31,현대해상_연결_2025-03-31,현대해상_별도_당기말,현대해상_연결_전기말,현대해상_별도_전기말,현대해상_별도_2024-12-31,현대해상_연결_2024-12-31
dart_TransferToTwelvemonthExpectedCreditLossesType,12개월 기대신용손실측정 금융자산으로 대체,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_UtilityExpenses,수도광열비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566000000,,1621000000,,1621000000,,1566000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_Accruals,미지급비용,583111000000,920971000000,477723000000,359938000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056381000000,681686000000,765442000000,508636000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AccumulatedOtherComprehensiveIncome,기타포괄손익누적액,-3357851000000,-2848449000000,-2229300000000,-1916450000000,,,,,,,,,,,,,,,,,,,,,,,31458000000,53869000000,31467000000,53878000000,,,,,,,,,,,-1300410000000,-1286438000000,,,-1299671000000,-1308222000000,,,,,,,,,-2329257175544,-2397981022366,-1993223112353,-1933025523901,,,-958677000000,-1224013000000,-953569000000,-1223673000000,,,,,,,,,,,,,,,,,,,-736298871021,,-736733725745,,-759257610688,-760308814217,-524743402379,,-517373777227,,,,,,-426639802521,-432246692496,,,,,,,,43530655000000,60900980000000,43358109000000,60684027000000,,,,,,,,,,,6787628922989,9795391854768,6868059252791,9664009907876,,,,,2418200000000,2307196000000,2368464000000,2406816000000,,,,,-2128291000000,-1928009000000,-1908312000000,-2116963000000,,,,,,,,,,,,,,,-1071914000000,-1406135000000,-705811000000,-1892648000000,,,,,,,,,,,,,,,,,,,-2895170719504,,,-2981805458384,-3093369751020,-3159330002857,,
ifrs-full_AcquisitionsThroughBusinessCombinationsIntangibleAssetsAndGoodwill,"사업결합을 통한 취득, 무형자산 및 영업권",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4191000000,59529000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AcquisitionsThroughBusinessCombinationsInvestmentProperty,"사업결합을 통한 취득, 투자부동산",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AcquisitionsThroughBusinessCombinationsPropertyPlantAndEquipment,"사업결합을 통한 취득, 유형자산",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6500000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_ActuarialGainsLossesArisingFromChangesInDemographicAssumptionsNetDefinedBenefitLiabilityAsset,"인구통계적가정의 변동에서 발생하는 보험수리적이익(손실), 순 확정급여부채(자산)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_ActuarialGainsLossesArisingFromChangesInFinancialAssumptionsNetDefinedBenefitLiabilityAsset,"재무적 가정의 변동에서 발생하는 보험수리적이익(손실), 순 확정급여부채(자산)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-39000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_ActuarialGainsLossesArisingFromExperienceAdjustmentsNetDefinedBenefitLiabilityAsset,"경험조정에서 발생하는 보험수리적 이익(손실), 순확정급여부채(자산)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-113000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AdditionalPaidinCapital,추가납입자본,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-363116000000,-621528000000,-610201000000,-374444000000,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AdditionalProvisionsOtherProvisions,"당기에 추가된 충당부채, 기타충당부채",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9602000000,35574000000,126000000,45000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AdditionsFromSubsequentExpenditureRecognisedAsAssetInvestmentProperty,"자산으로 인식한 후속지출로 인한 증가, 투자부동산",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51104000000,50827000000,56310000000,,,,,,,56310000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AdditionsOtherThanThroughBusinessCombinationsIntangibleAssetsOtherThanGoodwill,"사업결합을 통한 취득 이외의 증가, 영업권 이외의 무형자산",,,,,6457000000,3527000000,3766000000,885000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143000000,11690000000,1401000000,11410000000,,,,,,,,,,,,,,,,,,,,,,,65379000000,20250000000,8140000000,15934000000,,,,,8140000000,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AdditionsOtherThanThroughBusinessCombinationsInvestmentProperty,"사업결합을 통한 취득 이외의 증가, 투자부동산",,,,,6000000,0,30780000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21041000000,0,20075000000,,,,,,,,,,,,,,,,,,,,,,,19201000000,1586000000,179000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AdditionsOtherThanThroughBusinessCombinationsPropertyPlantAndEquipment,"사업결합을 통한 취득 이외의 증가, 유형자산",,,,,36515000000,23757000000,26346000000,34731000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8512000000,4214000000,4061000000,,,,,,,5539000000,,,,,,,,,,,,3747000000,13494000000,3271000000,12956000000,,,,,,,,,,,,,,,,,,,,,,,108029000000,11257000000,11632000000,33965000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AdditionsToRightofuseAssets,사용권자산의 추가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31643000000,9825000000,1738000000,,,,,,,28473000000,,,,,,,,,,,,25012000000,28911000000,21623000000,24384000000,,,,,,,,,,,,,,,,,,,,,,,137341000000,69615000000,9115000000,18916000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,,,,,-2943407000000,-3058754000000,-3239874000000,-2826676000000,,,,,,,,,,,,-109176000000,,-31326000000,-36484000000,,-112842000000,,,,,,,,-2789755000000,,-2821512000000,,-2785870000000,-2818631000000,,,,,,,,,12512643297,-35955678182,-33123230217,84745145550,,,,,,,,,,,,,,,,-16090000000,,9760000000,,22318000000,,-15669000000,,,-410692180666,-428371891184,-420302673263,-400376667904,,,,,,,,,,,,,,,769938537,13084108466,1487935940,15422364878,,,,,,,-216017000000,-402594000000,-450495000000,,,,,,,-260433000000,,,,,,,,,,,,-3698794150639,-3907119640698,-3656480578686,-3828290150319,,,,,,,,,,,,,84088000000,-121807000000,76197000000,-125365000000,,,,,,,-742130000000,-371456000000,-166632000000,-399823000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AmortisationIntangibleAssetsOtherThanGoodwill,"기타 상각비, 영업권 이외의 무형자산",,,,,8695000000,6475000000,8954000000,6116000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18826000000,22657000000,18554000000,22279000000,,,,,,,,,,,,,,,,,,,,,,,32166000000,21532000000,10515000000,10883000000,,,,,10515000000,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AmountsPayableRelatedPartyTransactions,"채무액, 특수관계자거래",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325768000000,310253000000,320266000000,304287000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871991000000,1406003000000,1349278000000,866275000000,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_AmountsReceivableRelatedPartyTransactions,"수취채권, 특수관계자거래",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103432000000,102795000000,104669000000,104552000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146141000000,470113000000,456451000000,147028000000,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_Assets,자산,74022307000000,74628825000000,59408828000000,59271156000000,,,,,,,,,,,,,,,,,,,,,,,35374873000000,34757037000000,35228934000000,34615191000000,,,,,,,,,,,44403722000000,44520163000000,,,45444743000000,44891997000000,,,,,,,,,148069491067774,128165794274358,128058989898137,148555624471120,,,34461410000000,35315258000000,34495301000000,35347237000000,,,,,,,,,,,,,,,,,,,43115899748228,,43348688348883,,44242792244563,44492834685501,32201238251402,,32292016851419,,,,,,32920825236135,32855181935106,,,,,,,,350685701000000,371424249000000,309948294000000,328870240000000,,,,,,,,,,,93809044479173,100840316381399,96450389944868,97882334562957,,,,,,,,,,,,,59448032000000,57725150000000,58047960000000,59661505000000,,,,,,,,,,,,,,,177788297000000,125776582000000,124017691000000,178534378000000,,,,,,,,,,,,,,,,,,,49504479095915,,,48660021404364,50429646840633,49645874619981,,
ifrs-full_BalancesWithBanks,예금잔액,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37391000000,42990000000,38139000000,44188000000,,,,,,,,,42990000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_BankingArrangementsClassifiedAsCashEquivalents,현금성자산으로 분류된 은행거래약정,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198000000,6000000,198000000,6000000,,,,,,,,,6000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),,,,,3753.0,7444.0,7175.0,4250.0,,,,,,4250.0,7444.0,3753.0,7175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4278.00,2851.00,2554.00,2998.00,2554.00,4278.00,2998.00,2851.00,,,,,,,,,,,300,300,171,171,160,160,296,296,,,4424,4483,4443,4402,4424,4483,4443,4402,,,,,,,,,,,371.00,186.00,409.00,190.00,,,186.00,371.00,409.00,190.00,6702.0,6360.0,3919.0,,,,,,,3538.0,,,6360.0,3919.0,6702.0,3538.00,,,,,,14306,14930,13071,13487,,,,,14306,13487,13071,14930,,,,,892,1409,969,1405,969,1409,1405,892,,,399,280,143,299,,,,,,143,299,280,399,,,,,,3015,2600,2847,2591,3015,2600,2591,2847,,,,,,,,
ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,계속영업기본주당이익(손실),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.00,186.00,409.00,190.00,,,186.00,371.00,409.00,190.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_BondsIssued,사채,,,1466363000000,1466450000000,,,,,,,,,,,,,,,,,,,,,,,199951000000,199976000000,199951000000,199976000000,,,,,,,,,,,1263462000000,1263462000000,,,1263292000000,1263293000000,,,,,,,,,,,,,,,1249534000000,1210212000000,1249534000000,1210212000000,,,,,,,,,,,,,,,,,,,,,,,,,598686130433,,598686130433,,,,,,598648785162,598648785162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798392000000,798498000000,798498000000,798392000000,,,,,,,,,,,,,,,4860819000000,,,4684095000000,,,,,,,,,,,,,,,,,,,3175542744177,,,3175542744177,3175338699077,3175338699077,,
ifrs-full_BondsIssuedUndiscountedCashFlows,"사채, 미할인현금흐름",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18069082000000,18193941000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_Borrowings,차입금(사채 포함),2732656000000,3258982000000,1466363000000,1466450000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7688272690189,698244779146,1048287054140,8270494422240,,,,,,,,,,,,,,,,,,,,,,,,,1797481938809,,1797481938809,,1797155311695,1797155311695,598686130433,,598686130433,,,,,,598648785162,598648785162,,,,,,,,23113898000000,24886060000000,750000000000,1160000000000,,,,,,,,,,,,315611246582,313300000000,,,,,,,,,,,,,,,,32756000000,32366000000,,,,,,,,,,,,,,,21111335000000,3232591000000,3467205000000,21383391000000,,,,,,,,,,,,,,,,,,,3329584699469,,,3175542744177,3324837770260,3175338699077,,
ifrs-full_CancellationOfTreasuryShares,자기주식 소각,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_Cash,현금,565991000000,231521000000,268524000000,31556000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_CashAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,투자활동으로 분류된 제3자에 대한 선급금 및 대여금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250000000,,2359000000,,4811000000,2359000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884000000,,0,,0,,1884000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6521626476,2397047720,6521626476,2332500000,,,,,,,,,,,,
ifrs-full_CashAndCashEquivalents,현금및현금성자산,1713419000000,1022439000000,908017000000,430293000000,,,,,,,377966000000,,983441000000,,,,,,,,,,,,,,,487273000000,,467567000000,457139000000,446334000000,,,,,,,,,1208698000000,1263860000000,636841000000,581964000000,1863570000000,1632203000000,,,,,,,,,,,1734617403071,2106333201308,1627576982397,1369220565413,355450000000,249172000000,356198000000,250370000000,,,,,,,,,235165000000,244563000000,,,,,,,,,595549651878,679808927709,604750718409,689989181867,940729251382,952460504995,986017364903,759488898430,994015176332,768368044471,,,,,982152854435,969619998612,,,,,,,,4537833000000,3867382000000,2672569000000,2107164000000,3670878000000,1985485000000,,,,,,,,,,1403965400501,,1216143699282,,,,,,770171240576,,964855621137,,,,,,759992000000,796149000000,,,,,,,,,,809504000000,862134000000,,,,,2351232000000,1549120000000,912018000000,3103115000000,,,,,,1020780000000,1948466000000,,,,,,,,,,,,1359256127091,968516134417,1047211378066,1227954885223,1509674177483,1389087411555,,
ifrs-full_CashCollateralPledgedSubjectToEnforceableMasterNettingArrangementOrSimilarAgreementNotSetOffAgainstFinancialLiabilities,금융부채와 상계되지 않는 구속력 있는 일괄상계계약 또는 유사한 계약을 조건으로 받은 현금담보,1883454000000,3685038000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_CashCollateralReceivedSubjectToEnforceableMasterNettingArrangementOrSimilarAgreementNotSetOffAgainstFinancialAssets,금융자산과 상계되지 않는 구속력 있는 일괄상계계약 또는 유사한 계약을 조건으로 받은 현금담보,1247269000000,448429000000,1247269000000,448429000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,,,,,915552000000,788046000000,1023128000000,422787000000,,,,,,,,,,,,-118536000000,,-1819000000,-540000000,,-131803000000,,,,,,,,288953000000,,-9513000000,,289439000000,-9050000000,,,,,,,,,235399574323,-153176594065,334001790135,200782519924,,,,,,,,,,,,,,,,-14194000000,,-3012000000,,-3352000000,,-14651000000,,,-372732413785,-496762642733,-496762642733,-372732413785,,,,,,,,,,,,,,,-3521992909,-201347148329,-4955801859,-202832665773,,,,,,,1346951000000,373358000000,36988000000,,,,,,,553339000000,,,,,,,,,,,,-23483571320,-20271906235,-25032224226,-23441203336,,,,,,,,,,,,,-10962000000,-389373000000,-9764000000,-387804000000,,,,,,,-421163000000,891556000000,570595000000,146362000000,,,,,,,,,,,,,,,-35044184715,786079426482,-29363452178,788937453461,,,,,,,,,,,,
